starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 03 16:31:46 2023	1677857506	0	15	15	15
Fri Mar 03 16:31:47 2023	1677857507	0	18	18	18
Fri Mar 03 16:31:44 2023	1677857504	0	18	18	18
Fri Mar 03 16:31:47 2023	1677857507	0	19	19	19
Fri Mar 03 16:31:47 2023	1677857507	0	20	20	19
Fri Mar 03 16:31:47 2023	1677857507	0	20	20	20
Fri Mar 03 16:31:42 2023	1677857502	0	21	21	20
Fri Mar 03 16:31:41 2023	1677857501	0	21	21	21
Fri Mar 03 16:31:41 2023	1677857501	0	21	21	21
Fri Mar 03 16:31:45 2023	1677857505	0	21	21	21
Fri Mar 03 16:31:44 2023	1677857504	0	21	21	21
Fri Mar 03 16:31:46 2023	1677857506	0	21	22	21
Fri Mar 03 16:31:42 2023	1677857502	0	22	22	21
Fri Mar 03 16:31:49 2023	1677857509	0	22	22	21
Fri Mar 03 16:31:44 2023	1677857504	0	22	22	21
Fri Mar 03 16:31:47 2023	1677857507	0	22	22	21
Fri Mar 03 16:31:46 2023	1677857506	0	22	22	21
Fri Mar 03 16:31:46 2023	1677857506	0	22	22	22
Fri Mar 03 16:31:47 2023	1677857507	0	22	22	22
Fri Mar 03 16:31:47 2023	1677857507	0	22	23	22
Fri Mar 03 16:31:47 2023	1677857507	0	22	23	22
Fri Mar 03 16:31:44 2023	1677857504	0	23	23	22
Fri Mar 03 16:31:49 2023	1677857509	0	23	23	22
Fri Mar 03 16:31:47 2023	1677857507	0	23	23	22
Fri Mar 03 16:31:46 2023	1677857506	0	23	23	22
Fri Mar 03 16:31:46 2023	1677857506	0	23	23	23
Fri Mar 03 16:31:44 2023	1677857504	0	23	23	23
Fri Mar 03 16:31:44 2023	1677857504	0	23	23	22
Fri Mar 03 16:31:49 2023	1677857509	0	23	23	23
Fri Mar 03 16:31:47 2023	1677857507	0	23	23	23
Fri Mar 03 16:31:44 2023	1677857504	0	23	23	23
Fri Mar 03 16:31:45 2023	1677857505	0	24	24	23
Fri Mar 03 16:31:45 2023	1677857505	0	24	24	22
Fri Mar 03 16:31:48 2023	1677857508	0	24	24	23
Fri Mar 03 16:31:41 2023	1677857501	0	24	24	23
Fri Mar 03 16:31:47 2023	1677857507	0	24	24	23
Fri Mar 03 16:31:47 2023	1677857507	0	24	24	19
Fri Mar 03 16:31:44 2023	1677857504	0	24	24	24
Fri Mar 03 16:31:41 2023	1677857501	0	24	24	24
Fri Mar 03 16:31:46 2023	1677857506	0	24	24	24
Fri Mar 03 16:31:41 2023	1677857501	0	24	24	24
Fri Mar 03 16:31:48 2023	1677857508	0	24	24	24
Fri Mar 03 16:31:47 2023	1677857507	0	25	25	24
Fri Mar 03 16:31:47 2023	1677857507	0	25	25	24
Fri Mar 03 16:31:47 2023	1677857507	0	25	25	24
Fri Mar 03 16:31:44 2023	1677857504	0	25	25	25
Fri Mar 03 16:31:47 2023	1677857507	0	25	25	25
Fri Mar 03 16:31:47 2023	1677857507	0	25	25	25
Fri Mar 03 16:31:46 2023	1677857506	0	25	25	24
Fri Mar 03 16:31:47 2023	1677857507	0	25	25	25
Fri Mar 03 16:31:47 2023	1677857507	0	26	26	25
Fri Mar 03 16:31:47 2023	1677857507	0	26	26	25
Fri Mar 03 16:31:47 2023	1677857507	0	26	26	25
Fri Mar 03 16:31:48 2023	1677857508	0	26	26	25
Fri Mar 03 16:31:47 2023	1677857507	0	26	26	26
Fri Mar 03 16:31:41 2023	1677857501	0	26	26	26
Fri Mar 03 16:31:41 2023	1677857501	0	26	26	25
Fri Mar 03 16:31:41 2023	1677857501	0	26	26	26
Fri Mar 03 16:31:47 2023	1677857507	0	26	26	26
Fri Mar 03 16:31:47 2023	1677857507	0	26	26	26
Fri Mar 03 16:31:41 2023	1677857501	0	26	26	26
Fri Mar 03 16:31:47 2023	1677857507	0	26	27	26
Fri Mar 03 16:31:47 2023	1677857507	0	27	27	26
Fri Mar 03 16:31:44 2023	1677857504	0	27	27	26
Fri Mar 03 16:31:46 2023	1677857506	0	27	27	27
Fri Mar 03 16:31:45 2023	1677857505	0	27	27	27
Fri Mar 03 16:31:47 2023	1677857507	0	27	27	27
Fri Mar 03 16:31:45 2023	1677857505	0	27	27	27
Fri Mar 03 16:31:47 2023	1677857507	0	28	28	28
Fri Mar 03 16:31:46 2023	1677857506	0	29	29	28
Fri Mar 03 16:31:41 2023	1677857501	0	29	29	28
Fri Mar 03 16:31:47 2023	1677857507	0	29	29	29
Fri Mar 03 16:31:46 2023	1677857506	0	29	30	29
Fri Mar 03 16:31:41 2023	1677857501	0	30	30	29
Fri Mar 03 16:31:47 2023	1677857507	0	30	30	29
Fri Mar 03 16:31:44 2023	1677857504	0	30	30	29
Fri Mar 03 16:31:48 2023	1677857508	0	30	30	29
Fri Mar 03 16:31:46 2023	1677857506	0	30	30	21
Fri Mar 03 16:31:46 2023	1677857506	0	30	30	25
Fri Mar 03 16:31:46 2023	1677857506	0	30	30	30
Fri Mar 03 16:31:41 2023	1677857501	0	30	30	30
Fri Mar 03 16:31:42 2023	1677857502	0	30	30	30
Fri Mar 03 16:31:42 2023	1677857502	0	30	30	30
Fri Mar 03 16:31:45 2023	1677857505	0	31	31	30
Fri Mar 03 16:31:47 2023	1677857507	0	31	31	29
Fri Mar 03 16:31:44 2023	1677857504	0	31	31	30
Fri Mar 03 16:31:47 2023	1677857507	0	31	31	30
Fri Mar 03 16:31:43 2023	1677857503	0	31	31	31
Fri Mar 03 16:31:48 2023	1677857508	0	31	32	31
Fri Mar 03 16:31:47 2023	1677857507	0	32	32	31
Fri Mar 03 16:31:49 2023	1677857509	0	32	32	31
Fri Mar 03 16:31:48 2023	1677857508	0	32	32	30
Fri Mar 03 16:31:46 2023	1677857506	0	32	32	31
Fri Mar 03 16:31:47 2023	1677857507	0	32	32	31
Fri Mar 03 16:31:47 2023	1677857507	0	32	32	32
Fri Mar 03 16:31:45 2023	1677857505	0	32	33	31
Fri Mar 03 16:31:41 2023	1677857501	0	33	33	32
Fri Mar 03 16:31:47 2023	1677857507	0	33	33	29
Fri Mar 03 16:31:41 2023	1677857501	0	33	33	32
Fri Mar 03 16:31:48 2023	1677857508	0	33	33	32
Fri Mar 03 16:31:44 2023	1677857504	0	33	33	31
Fri Mar 03 16:31:48 2023	1677857508	0	33	33	32
Fri Mar 03 16:31:44 2023	1677857504	0	33	33	32
Fri Mar 03 16:31:48 2023	1677857508	0	33	33	33
Fri Mar 03 16:31:46 2023	1677857506	0	33	33	33
Fri Mar 03 16:31:46 2023	1677857506	0	33	33	33
Fri Mar 03 16:31:46 2023	1677857506	0	34	34	33
Fri Mar 03 16:31:48 2023	1677857508	0	34	34	33
Fri Mar 03 16:31:46 2023	1677857506	0	34	34	33
Fri Mar 03 16:31:47 2023	1677857507	0	34	34	33
Fri Mar 03 16:31:44 2023	1677857504	0	34	34	33
Fri Mar 03 16:31:47 2023	1677857507	0	35	35	33
Fri Mar 03 16:31:48 2023	1677857508	0	35	35	34
Fri Mar 03 16:31:49 2023	1677857509	0	35	35	34
Fri Mar 03 16:31:42 2023	1677857502	0	35	35	34
Fri Mar 03 16:31:48 2023	1677857508	0	35	35	34
Fri Mar 03 16:31:49 2023	1677857509	0	35	35	35
Fri Mar 03 16:31:46 2023	1677857506	0	35	35	35
Fri Mar 03 16:31:44 2023	1677857504	0	35	35	35
Fri Mar 03 16:31:48 2023	1677857508	0	35	35	35
Fri Mar 03 16:31:43 2023	1677857503	0	36	36	34
Fri Mar 03 16:31:41 2023	1677857501	0	36	36	23
Fri Mar 03 16:31:46 2023	1677857506	0	36	36	35
Fri Mar 03 16:31:47 2023	1677857507	0	36	36	35
Fri Mar 03 16:31:42 2023	1677857502	0	36	36	35
Fri Mar 03 16:31:46 2023	1677857506	0	36	36	35
Fri Mar 03 16:31:42 2023	1677857502	0	36	36	36
Fri Mar 03 16:31:42 2023	1677857502	1	36	36	35
Fri Mar 03 16:31:44 2023	1677857504	0	36	36	30
Fri Mar 03 16:31:44 2023	1677857504	0	36	36	36
Fri Mar 03 16:31:44 2023	1677857504	0	36	36	36
Fri Mar 03 16:31:46 2023	1677857506	0	36	37	36
Fri Mar 03 16:31:44 2023	1677857504	0	36	37	36
Fri Mar 03 16:31:47 2023	1677857507	0	37	37	36
Fri Mar 03 16:31:46 2023	1677857506	0	37	37	25
Fri Mar 03 16:31:48 2023	1677857508	0	37	37	37
Fri Mar 03 16:31:48 2023	1677857508	0	38	38	37
Fri Mar 03 16:31:44 2023	1677857504	0	38	38	37
Fri Mar 03 16:31:41 2023	1677857501	0	38	38	31
Fri Mar 03 16:31:47 2023	1677857507	0	38	38	38
Fri Mar 03 16:31:48 2023	1677857508	0	38	38	38
Fri Mar 03 16:31:45 2023	1677857505	0	38	38	33
Fri Mar 03 16:31:47 2023	1677857507	0	39	39	38
Fri Mar 03 16:31:47 2023	1677857507	0	39	39	38
Fri Mar 03 16:31:46 2023	1677857506	0	39	39	38
Fri Mar 03 16:31:46 2023	1677857506	0	39	39	38
Fri Mar 03 16:31:47 2023	1677857507	0	39	39	38
Fri Mar 03 16:31:44 2023	1677857504	0	39	39	38
Fri Mar 03 16:31:48 2023	1677857508	0	39	39	38
Fri Mar 03 16:31:48 2023	1677857508	0	39	39	39
Fri Mar 03 16:31:44 2023	1677857504	0	40	40	39
Fri Mar 03 16:31:47 2023	1677857507	0	40	40	29
Fri Mar 03 16:31:47 2023	1677857507	0	40	40	39
Fri Mar 03 16:31:48 2023	1677857508	0	40	40	40
Fri Mar 03 16:31:43 2023	1677857503	0	40	40	36
Fri Mar 03 16:31:46 2023	1677857506	0	40	40	40
Fri Mar 03 16:31:47 2023	1677857507	0	40	40	29
Fri Mar 03 16:31:46 2023	1677857506	0	40	40	37
Fri Mar 03 16:31:48 2023	1677857508	0	41	41	32
Fri Mar 03 16:31:47 2023	1677857507	0	41	41	40
Fri Mar 03 16:31:49 2023	1677857509	0	41	41	40
Fri Mar 03 16:31:47 2023	1677857507	0	41	41	41
Fri Mar 03 16:31:46 2023	1677857506	0	41	41	35
Fri Mar 03 16:31:46 2023	1677857506	0	41	41	41
Fri Mar 03 16:31:45 2023	1677857505	0	41	41	41
Fri Mar 03 16:31:44 2023	1677857504	0	41	41	41
Fri Mar 03 16:31:41 2023	1677857501	0	42	42	41
Fri Mar 03 16:31:41 2023	1677857501	0	42	42	41
Fri Mar 03 16:31:48 2023	1677857508	0	42	42	41
Fri Mar 03 16:31:46 2023	1677857506	0	42	42	41
Fri Mar 03 16:31:46 2023	1677857506	0	42	42	41
Fri Mar 03 16:31:41 2023	1677857501	0	42	42	42
Fri Mar 03 16:31:42 2023	1677857502	0	42	42	42
Fri Mar 03 16:31:41 2023	1677857501	0	42	42	42
Fri Mar 03 16:31:42 2023	1677857502	0	42	42	42
Fri Mar 03 16:31:48 2023	1677857508	0	42	42	42
Fri Mar 03 16:31:45 2023	1677857505	0	42	43	42
Fri Mar 03 16:31:48 2023	1677857508	0	42	43	42
Fri Mar 03 16:31:44 2023	1677857504	0	43	43	42
Fri Mar 03 16:31:48 2023	1677857508	0	43	43	42
Fri Mar 03 16:31:48 2023	1677857508	0	43	43	40
Fri Mar 03 16:31:48 2023	1677857508	0	43	43	43
Fri Mar 03 16:31:41 2023	1677857501	0	43	43	43
Fri Mar 03 16:31:47 2023	1677857507	0	43	43	43
Fri Mar 03 16:31:41 2023	1677857501	0	43	43	43
Fri Mar 03 16:31:48 2023	1677857508	0	44	44	44
Fri Mar 03 16:31:41 2023	1677857501	0	44	44	44
Fri Mar 03 16:31:45 2023	1677857505	0	44	44	27
Fri Mar 03 16:31:44 2023	1677857504	0	44	44	44
Fri Mar 03 16:31:44 2023	1677857504	0	45	45	44
Fri Mar 03 16:31:46 2023	1677857506	0	45	45	23
Fri Mar 03 16:31:44 2023	1677857504	0	45	45	41
Fri Mar 03 16:31:49 2023	1677857509	0	45	45	45
Fri Mar 03 16:31:43 2023	1677857503	0	46	46	45
Fri Mar 03 16:31:45 2023	1677857505	0	46	46	45
Fri Mar 03 16:31:48 2023	1677857508	0	46	46	45
Fri Mar 03 16:31:46 2023	1677857506	0	46	46	45
Fri Mar 03 16:31:42 2023	1677857502	0	46	46	45
Fri Mar 03 16:31:48 2023	1677857508	0	46	46	45
Fri Mar 03 16:31:47 2023	1677857507	0	46	46	45
Fri Mar 03 16:31:47 2023	1677857507	1	46	46	45
Fri Mar 03 16:31:47 2023	1677857507	0	47	47	46
Fri Mar 03 16:31:48 2023	1677857508	0	47	47	24
Fri Mar 03 16:31:47 2023	1677857507	0	47	47	46
Fri Mar 03 16:31:47 2023	1677857507	0	47	47	46
Fri Mar 03 16:31:47 2023	1677857507	0	47	47	47
Fri Mar 03 16:31:46 2023	1677857506	0	47	47	47
Fri Mar 03 16:31:48 2023	1677857508	0	47	48	42
Fri Mar 03 16:31:47 2023	1677857507	0	48	48	47
Fri Mar 03 16:31:42 2023	1677857502	0	48	48	47
Fri Mar 03 16:31:47 2023	1677857507	0	48	48	46
Fri Mar 03 16:31:49 2023	1677857509	0	48	48	41
Fri Mar 03 16:31:48 2023	1677857508	0	48	48	47
Fri Mar 03 16:31:42 2023	1677857502	0	48	48	48
Fri Mar 03 16:31:48 2023	1677857508	0	48	48	48
Fri Mar 03 16:31:47 2023	1677857507	0	48	48	48
Fri Mar 03 16:31:41 2023	1677857501	0	48	48	46
Fri Mar 03 16:31:44 2023	1677857504	0	48	48	48
Fri Mar 03 16:31:41 2023	1677857501	0	48	48	48
Fri Mar 03 16:31:47 2023	1677857507	0	48	49	48
Fri Mar 03 16:31:44 2023	1677857504	0	49	49	48
Fri Mar 03 16:31:48 2023	1677857508	0	49	49	41
Fri Mar 03 16:31:48 2023	1677857508	0	49	49	48
Fri Mar 03 16:31:45 2023	1677857505	0	49	49	48
Fri Mar 03 16:31:49 2023	1677857509	0	49	49	49
Fri Mar 03 16:31:45 2023	1677857505	0	49	49	47
Fri Mar 03 16:31:42 2023	1677857502	0	49	49	48
Fri Mar 03 16:31:44 2023	1677857504	0	49	49	49
Fri Mar 03 16:31:42 2023	1677857502	0	50	50	49
Fri Mar 03 16:31:48 2023	1677857508	0	50	50	49
Fri Mar 03 16:31:46 2023	1677857506	0	50	50	25
Fri Mar 03 16:31:49 2023	1677857509	0	50	50	49
Fri Mar 03 16:31:48 2023	1677857508	0	50	50	22
Fri Mar 03 16:31:44 2023	1677857504	0	50	50	49
Fri Mar 03 16:31:44 2023	1677857504	0	50	50	49
Fri Mar 03 16:31:46 2023	1677857506	0	50	50	49
Fri Mar 03 16:31:47 2023	1677857507	0	50	50	50
Fri Mar 03 16:31:44 2023	1677857504	0	50	50	50
Fri Mar 03 16:31:48 2023	1677857508	0	50	50	47
Fri Mar 03 16:31:42 2023	1677857502	0	50	50	50
Fri Mar 03 16:31:47 2023	1677857507	0	50	51	49
Fri Mar 03 16:31:41 2023	1677857501	0	50	51	50
Fri Mar 03 16:31:41 2023	1677857501	0	51	51	50
