starttime	seconds	ctime	dtime	ttime	wait
Fri Mar 03 16:29:55 2023	1677857395	0	909	909	909
Fri Mar 03 16:29:54 2023	1677857394	0	909	909	909
Fri Mar 03 16:29:50 2023	1677857390	0	910	910	909
Fri Mar 03 16:29:54 2023	1677857394	0	910	910	910
Fri Mar 03 16:29:50 2023	1677857390	0	913	913	912
Fri Mar 03 16:29:54 2023	1677857394	0	914	914	913
Fri Mar 03 16:29:53 2023	1677857393	0	915	915	908
Fri Mar 03 16:29:54 2023	1677857394	0	915	915	909
Fri Mar 03 16:29:53 2023	1677857393	0	918	918	888
Fri Mar 03 16:29:52 2023	1677857392	0	922	922	914
Fri Mar 03 16:29:54 2023	1677857394	0	925	926	925
Fri Mar 03 16:29:51 2023	1677857391	0	926	926	660
Fri Mar 03 16:29:48 2023	1677857388	0	929	929	928
Fri Mar 03 16:29:47 2023	1677857387	3	926	929	925
Fri Mar 03 16:29:53 2023	1677857393	0	930	930	929
Fri Mar 03 16:29:48 2023	1677857388	0	930	930	681
Fri Mar 03 16:29:53 2023	1677857393	0	939	939	939
Fri Mar 03 16:29:52 2023	1677857392	0	942	942	454
Fri Mar 03 16:29:53 2023	1677857393	0	943	943	926
Fri Mar 03 16:29:50 2023	1677857390	0	945	945	945
Fri Mar 03 16:29:50 2023	1677857390	0	947	947	947
Fri Mar 03 16:29:54 2023	1677857394	0	949	949	948
Fri Mar 03 16:29:48 2023	1677857388	0	951	951	847
Fri Mar 03 16:29:54 2023	1677857394	2	954	956	953
Fri Mar 03 16:29:48 2023	1677857388	0	958	958	957
Fri Mar 03 16:29:48 2023	1677857388	0	959	959	592
Fri Mar 03 16:29:54 2023	1677857394	0	959	959	959
Fri Mar 03 16:29:53 2023	1677857393	0	960	960	959
Fri Mar 03 16:29:50 2023	1677857390	0	962	963	962
Fri Mar 03 16:29:53 2023	1677857393	0	963	963	959
Fri Mar 03 16:29:52 2023	1677857392	0	967	968	967
Fri Mar 03 16:29:48 2023	1677857388	0	968	968	945
Fri Mar 03 16:29:53 2023	1677857393	0	970	970	967
Fri Mar 03 16:29:50 2023	1677857390	0	971	971	970
Fri Mar 03 16:29:54 2023	1677857394	0	971	971	970
Fri Mar 03 16:29:52 2023	1677857392	0	976	976	976
Fri Mar 03 16:29:53 2023	1677857393	0	980	980	978
Fri Mar 03 16:29:50 2023	1677857390	0	982	982	981
Fri Mar 03 16:29:48 2023	1677857388	0	985	985	911
Fri Mar 03 16:29:51 2023	1677857391	0	994	994	528
Fri Mar 03 16:29:51 2023	1677857391	0	995	995	994
Fri Mar 03 16:29:51 2023	1677857391	0	1005	1005	1005
Fri Mar 03 16:29:48 2023	1677857388	0	1006	1006	948
Fri Mar 03 16:29:53 2023	1677857393	0	1007	1007	1007
Fri Mar 03 16:29:50 2023	1677857390	0	1008	1008	1007
Fri Mar 03 16:29:54 2023	1677857394	0	1008	1008	1005
Fri Mar 03 16:29:50 2023	1677857390	0	1011	1012	1011
Fri Mar 03 16:29:52 2023	1677857392	0	1012	1012	1011
Fri Mar 03 16:29:52 2023	1677857392	0	1013	1013	1013
Fri Mar 03 16:29:54 2023	1677857394	0	1014	1014	1013
Fri Mar 03 16:29:52 2023	1677857392	0	1015	1015	1011
Fri Mar 03 16:29:53 2023	1677857393	0	1018	1018	1018
Fri Mar 03 16:29:52 2023	1677857392	0	1019	1019	773
Fri Mar 03 16:29:48 2023	1677857388	0	1019	1019	1019
Fri Mar 03 16:29:48 2023	1677857388	0	1020	1020	1020
Fri Mar 03 16:29:50 2023	1677857390	0	1024	1024	1024
Fri Mar 03 16:29:48 2023	1677857388	0	1028	1028	682
Fri Mar 03 16:29:52 2023	1677857392	0	1029	1029	1026
Fri Mar 03 16:29:51 2023	1677857391	0	1029	1029	571
Fri Mar 03 16:29:48 2023	1677857388	0	1030	1030	1020
Fri Mar 03 16:29:47 2023	1677857387	4	1028	1032	798
Fri Mar 03 16:29:48 2023	1677857388	0	1032	1033	956
Fri Mar 03 16:29:50 2023	1677857390	0	1033	1033	1033
Fri Mar 03 16:29:49 2023	1677857389	0	1034	1035	1034
Fri Mar 03 16:29:54 2023	1677857394	2	1038	1040	1037
Fri Mar 03 16:29:53 2023	1677857393	0	1041	1041	726
Fri Mar 03 16:29:49 2023	1677857389	0	1040	1041	1009
Fri Mar 03 16:29:50 2023	1677857390	0	1044	1044	1043
Fri Mar 03 16:29:51 2023	1677857391	0	1050	1050	535
Fri Mar 03 16:29:54 2023	1677857394	0	1051	1052	1051
Fri Mar 03 16:29:51 2023	1677857391	0	1054	1054	513
Fri Mar 03 16:29:50 2023	1677857390	0	1054	1054	1053
Fri Mar 03 16:29:51 2023	1677857391	0	1054	1054	549
Fri Mar 03 16:29:53 2023	1677857393	0	1054	1054	1052
Fri Mar 03 16:29:51 2023	1677857391	0	1055	1055	598
Fri Mar 03 16:29:50 2023	1677857390	0	1055	1055	1054
Fri Mar 03 16:29:53 2023	1677857393	0	1056	1057	1056
Fri Mar 03 16:29:53 2023	1677857393	0	1057	1058	1047
Fri Mar 03 16:29:53 2023	1677857393	0	1057	1058	1057
Fri Mar 03 16:29:54 2023	1677857394	2	1056	1058	1056
Fri Mar 03 16:29:50 2023	1677857390	0	1058	1058	1058
Fri Mar 03 16:29:50 2023	1677857390	0	1058	1059	1058
Fri Mar 03 16:29:50 2023	1677857390	0	1059	1059	1058
Fri Mar 03 16:29:48 2023	1677857388	0	1064	1064	745
Fri Mar 03 16:29:48 2023	1677857388	0	1065	1065	1040
Fri Mar 03 16:29:50 2023	1677857390	0	1070	1070	1069
Fri Mar 03 16:29:49 2023	1677857389	0	1070	1070	1069
Fri Mar 03 16:29:47 2023	1677857387	3	1069	1072	1068
Fri Mar 03 16:29:52 2023	1677857392	0	1073	1073	1073
Fri Mar 03 16:29:48 2023	1677857388	0	1074	1074	1004
Fri Mar 03 16:29:50 2023	1677857390	0	1078	1078	1078
Fri Mar 03 16:29:54 2023	1677857394	0	1080	1080	1079
Fri Mar 03 16:29:53 2023	1677857393	0	1080	1080	406
Fri Mar 03 16:29:50 2023	1677857390	0	1081	1081	604
Fri Mar 03 16:29:50 2023	1677857390	0	1082	1083	1053
Fri Mar 03 16:29:51 2023	1677857391	0	1087	1087	1085
Fri Mar 03 16:29:50 2023	1677857390	0	1090	1090	1089
Fri Mar 03 16:29:50 2023	1677857390	0	1091	1091	1091
Fri Mar 03 16:29:52 2023	1677857392	0	1092	1092	1091
Fri Mar 03 16:29:48 2023	1677857388	0	1098	1098	1098
Fri Mar 03 16:29:50 2023	1677857390	0	1102	1102	1024
Fri Mar 03 16:29:48 2023	1677857388	0	1103	1103	1102
Fri Mar 03 16:29:50 2023	1677857390	0	1103	1103	1102
Fri Mar 03 16:29:51 2023	1677857391	0	1104	1104	1103
Fri Mar 03 16:29:53 2023	1677857393	0	1110	1110	1110
Fri Mar 03 16:29:51 2023	1677857391	0	1122	1122	635
Fri Mar 03 16:29:48 2023	1677857388	0	1128	1128	1064
Fri Mar 03 16:29:53 2023	1677857393	0	1133	1133	1132
Fri Mar 03 16:29:48 2023	1677857388	0	1138	1138	568
Fri Mar 03 16:29:51 2023	1677857391	0	1144	1145	1143
Fri Mar 03 16:29:48 2023	1677857388	0	1148	1148	1147
Fri Mar 03 16:29:50 2023	1677857390	0	1153	1153	1152
Fri Mar 03 16:29:50 2023	1677857390	0	1157	1157	1156
Fri Mar 03 16:29:50 2023	1677857390	0	1157	1158	1157
Fri Mar 03 16:29:53 2023	1677857393	0	1158	1158	1157
Fri Mar 03 16:29:53 2023	1677857393	0	1162	1162	1161
Fri Mar 03 16:29:53 2023	1677857393	0	1163	1163	1162
Fri Mar 03 16:29:54 2023	1677857394	0	1167	1167	1166
Fri Mar 03 16:29:48 2023	1677857388	0	1177	1177	1168
Fri Mar 03 16:29:48 2023	1677857388	0	1180	1180	1165
Fri Mar 03 16:29:51 2023	1677857391	0	1181	1181	1181
Fri Mar 03 16:29:54 2023	1677857394	0	1187	1187	1186
Fri Mar 03 16:29:47 2023	1677857387	3	1184	1188	1184
Fri Mar 03 16:29:50 2023	1677857390	0	1192	1192	672
Fri Mar 03 16:29:48 2023	1677857388	0	1193	1193	1192
Fri Mar 03 16:29:48 2023	1677857388	0	1195	1195	979
Fri Mar 03 16:29:50 2023	1677857390	0	1197	1197	706
Fri Mar 03 16:29:48 2023	1677857388	0	1199	1199	1199
Fri Mar 03 16:29:48 2023	1677857388	0	1203	1203	1203
Fri Mar 03 16:29:51 2023	1677857391	0	1214	1214	1213
Fri Mar 03 16:29:54 2023	1677857394	0	1215	1215	1215
Fri Mar 03 16:29:51 2023	1677857391	0	1221	1221	1220
Fri Mar 03 16:29:53 2023	1677857393	0	1223	1223	1198
Fri Mar 03 16:29:53 2023	1677857393	0	1234	1234	1217
Fri Mar 03 16:29:50 2023	1677857390	0	1244	1244	1244
Fri Mar 03 16:29:48 2023	1677857388	0	1245	1245	1216
Fri Mar 03 16:29:54 2023	1677857394	1	1245	1246	1244
Fri Mar 03 16:29:51 2023	1677857391	0	1247	1247	1246
Fri Mar 03 16:29:51 2023	1677857391	0	1254	1254	1247
Fri Mar 03 16:29:54 2023	1677857394	0	1254	1254	1253
Fri Mar 03 16:29:54 2023	1677857394	2	1256	1258	1256
Fri Mar 03 16:29:51 2023	1677857391	0	1264	1264	1264
Fri Mar 03 16:29:51 2023	1677857391	0	1268	1268	1268
Fri Mar 03 16:29:48 2023	1677857388	0	1268	1268	1268
Fri Mar 03 16:29:54 2023	1677857394	0	1272	1272	1265
Fri Mar 03 16:29:51 2023	1677857391	0	1273	1273	632
Fri Mar 03 16:29:48 2023	1677857388	0	1276	1276	992
Fri Mar 03 16:29:54 2023	1677857394	0	1279	1279	1279
Fri Mar 03 16:29:48 2023	1677857388	0	1281	1281	1281
Fri Mar 03 16:29:51 2023	1677857391	0	1286	1287	1286
Fri Mar 03 16:29:50 2023	1677857390	0	1292	1292	1291
Fri Mar 03 16:29:54 2023	1677857394	0	1294	1294	1292
Fri Mar 03 16:29:54 2023	1677857394	0	1295	1295	1294
Fri Mar 03 16:29:50 2023	1677857390	0	1303	1303	1302
Fri Mar 03 16:29:50 2023	1677857390	0	1309	1309	1309
Fri Mar 03 16:29:50 2023	1677857390	0	1311	1311	1311
Fri Mar 03 16:29:48 2023	1677857388	0	1314	1315	1314
Fri Mar 03 16:29:50 2023	1677857390	0	1315	1316	1315
Fri Mar 03 16:29:54 2023	1677857394	0	1318	1318	1317
Fri Mar 03 16:29:47 2023	1677857387	2	1333	1335	1332
Fri Mar 03 16:29:53 2023	1677857393	0	1343	1343	1342
Fri Mar 03 16:29:52 2023	1677857392	0	1345	1345	1302
Fri Mar 03 16:29:53 2023	1677857393	0	1348	1348	1347
Fri Mar 03 16:29:52 2023	1677857392	0	1358	1358	1357
Fri Mar 03 16:29:50 2023	1677857390	0	1357	1358	1357
Fri Mar 03 16:29:51 2023	1677857391	0	1361	1361	1361
Fri Mar 03 16:29:52 2023	1677857392	0	1363	1363	1358
Fri Mar 03 16:29:51 2023	1677857391	0	1368	1368	1367
Fri Mar 03 16:29:47 2023	1677857387	5	1364	1369	1334
Fri Mar 03 16:29:50 2023	1677857390	0	1372	1372	887
Fri Mar 03 16:29:48 2023	1677857388	0	1374	1374	984
Fri Mar 03 16:29:51 2023	1677857391	0	1378	1378	1377
Fri Mar 03 16:29:51 2023	1677857391	0	1379	1379	1129
Fri Mar 03 16:29:51 2023	1677857391	0	1388	1388	1388
Fri Mar 03 16:29:51 2023	1677857391	0	1388	1388	1388
Fri Mar 03 16:29:51 2023	1677857391	0	1393	1393	1392
Fri Mar 03 16:29:50 2023	1677857390	0	1395	1395	1011
Fri Mar 03 16:29:50 2023	1677857390	0	1397	1397	929
Fri Mar 03 16:29:48 2023	1677857388	0	1402	1402	1026
Fri Mar 03 16:29:50 2023	1677857390	0	1404	1404	1403
Fri Mar 03 16:29:51 2023	1677857391	0	1408	1409	1407
Fri Mar 03 16:29:51 2023	1677857391	0	1415	1415	1166
Fri Mar 03 16:29:51 2023	1677857391	0	1417	1418	1159
Fri Mar 03 16:29:50 2023	1677857390	0	1431	1431	1431
Fri Mar 03 16:29:47 2023	1677857387	2	1435	1437	1434
Fri Mar 03 16:29:54 2023	1677857394	0	1465	1465	1464
Fri Mar 03 16:29:53 2023	1677857393	0	1474	1474	1473
Fri Mar 03 16:29:50 2023	1677857390	0	1476	1476	1471
Fri Mar 03 16:29:51 2023	1677857391	0	1478	1478	851
Fri Mar 03 16:29:53 2023	1677857393	0	1494	1494	1493
Fri Mar 03 16:29:52 2023	1677857392	0	1512	1512	1511
Fri Mar 03 16:29:53 2023	1677857393	0	1589	1589	1256
Fri Mar 03 16:29:48 2023	1677857388	0	1613	1613	1196
Fri Mar 03 16:29:50 2023	1677857390	0	1621	1621	1144
Fri Mar 03 16:29:53 2023	1677857393	0	1628	1628	1229
Fri Mar 03 16:29:51 2023	1677857391	0	1659	1659	1657
Fri Mar 03 16:29:51 2023	1677857391	0	1672	1672	1036
Fri Mar 03 16:29:53 2023	1677857393	0	1775	1775	1774
Fri Mar 03 16:29:50 2023	1677857390	0	1797	1797	1797
Fri Mar 03 16:29:51 2023	1677857391	0	1798	1798	1797
Fri Mar 03 16:29:54 2023	1677857394	0	1815	1815	1814
Fri Mar 03 16:29:53 2023	1677857393	0	2048	2048	2046
Fri Mar 03 16:29:50 2023	1677857390	0	2069	2069	2069
